SCHOOLCODE,SCHOOLNAME,LON,LAT,LEVELTEXT,LEVEL,CLUSTER,WARD,FORTYFORTY,YEAR,ATRISKPCT,,ATRISKENROLLMENT,ECEENROLLMENT,ELLENROLLMENT,SPEDENROLLMENT,TOTALENROLLMENT,AMT_ENROLLMENT,AMT_SPED,AMT_ELL,AMT_ASPECR,AMT_TITLE,AMT_SPECIALTY,AMT_PPFM,AMT_STABILIZATION,AMT_SECURITY,AMT_ATRISK_ENROLLMENT,AMT_ATRISK_SPED,AMT_ATRISK_ELL,AMT_ATRISK_SPECIALTY,AMT_ATRISK_ASPECR,AMT_ATRISK_STABILIZATION,AMT_ATRISK_FLEX,AMT_ATRISK,AMT_TOTAL
204,Bancroft ES,-77.04055344,38.93431802,Elementary,es,5,1,FALSE,2020,0.38,0.38,230,,,,600,4844801.959,1234659.665,1854942.695,76322,262726.87,0,0,0,108165.6,400955.485,0,0,0,0,0,23750,429310.8134,8810929.602
991,Bard Early College HS,,,High,hs,,7,FALSE,2020,0.53,0.53,79,,,,150,2020183.06,327342,0,0,60369.22,483130,0,0,227444.6,0,0,0,0,0,0,0,173472.94,3291941.82
205,Barnard ES,-77.01777708,38.94823061,Elementary,es,2,4,FALSE,2020,0.52,0.52,310,,,,600,5254791.995,1580680.049,1636714.143,250292,310056.34,0,0,0,108165.6,232928.8431,0,0,0,0,0,19500,431438.0738,9572138.201
206,Beers ES,-76.95560475,38.86434951,Elementary,es,2,7,FALSE,2020,0.59,0.59,285,,,,483,3934809.547,1867713.854,0,111116,233749.64,0,0,0,54082.8,490998.6136,0,0,0,0,0,18500,515203.1591,6716675
402,Benjamin Banneker HS,-77.02397697,38.92383242,High,hs,9,1,FALSE,2020,0.27,0.27,135,,,,505,4016353.136,218228.5524,9919.479654,0,109261.24,721910,0,0,202810.5,294514.057,0,0,0,0,0,150,297372.5406,5575855.449
212,Brent ES,-77.00145985,38.88480087,Elementary,es,4,6,FALSE,2020,0.1,0.1,43,,,,452,4143944.024,491014.2429,109114.2762,0,10600,0,0,0,54082.8,90997.63204,0,0,0,0,0,4200,95197.63204,4903952.975
213,Brightwood Education Campus,-77.03068885,38.96053539,Education Campus,campus,6,4,FALSE,2020,0.54,0.54,365,,,,675,5907133.24,1378176.567,3089602.36,99518,247611.62,0,0,0,162248.4,639925.6951,0,0,0,0,0,55800,703035.3905,11587325.58
347,Brookland MS,-76.99182,38.93741,Middle,ms,7,5,FALSE,2020,0.57,0.57,176,,,,311,2800543.728,1228753.268,49597.39827,0,114943,200000,0,0,295048.1,260209.8407,0,0,0,0,0,47600,386328.5398,5075214.033
404,Browne EC,-76.97066706,38.90259855,Education Campus,campus,6,5,TRUE,2020,0.77,0.77,313,,,,405,4183649.266,1119638.991,218228.5524,29930,156959.99,0,0,0,162248.4,150025.2801,0,0,0,0,0,27900,657103.172,6527758.372
296,Bruce-Monroe ES @ Park View,-77.02118567,38.93441376,Elementary,es,5,1,FALSE,2020,0.54,0.54,239,,,,444,4039271.538,763799.9334,1636714.143,0,228437.15,0,0,0,54082.8,455967.4092,0,0,0,0,0,14500,525655.1015,7247960.666
219,Bunker Hill ES,-76.98499564,38.94201213,Elementary,es,1,5,FALSE,2020,0.54,0.54,138,,,,256,2556633.681,846853.3008,109114.2762,41528,96590.76,0,0,0,54082.8,248531.4533,0,0,0,0,0,9750,261037.2322,3965840.051
220,Burroughs ES,-76.97845637,38.93350233,Elementary,es,3,5,FALSE,2020,0.52,0.52,140,,,,271,2739502.404,1079329.968,109114.2762,76322,136192.98,0,0,25448.97966,54082.8,217646.4352,0,0,0,0,0,10500,230945.0383,4450938.446
221,Burrville ES,-76.92445918,38.90056543,Elementary,es,4,7,FALSE,2020,0.75,0.75,222,,,,296,2788958.544,436457.1048,9919.479654,53126,144886.14,15363.21429,0,107143.6943,108165.6,417852.5744,0,0,0,0,0,12000,434292.0014,4098311.778
247,C.W. Harris ES,-76.9261155,38.8835985,Elementary,es,4,7,TRUE,2020,0.84,0.84,185,,,,220,2317946.801,1119638.991,9919.479654,0,134261.16,15363.21429,0,105063.1834,108165.6,192819.8238,0,0,0,0,0,21900,406234.1,4216592.529
360,Cap Hill Montessori @ Logan,-77.0025627,38.89852997,Education Campus,campus,6,6,FALSE,2020,0.17,0.17,64,,,,378,4368069.078,545571.381,49597.39827,0,9125,0,0,0,162248.4,62135.04,0,0,0,0,0,6400,140535.04,5275146.297
454,Cardozo EC,-77.02847079,38.9221722,Education Campus,campus,9,1,TRUE,2020,0.83,0.83,630,,,,757,6830187.8,3632963.456,2389534.002,70000,380567.6,0,0,0,817540.8,0,0,0,0,0,0,77700,1312369.89,15433163.55
224,Cleveland ES,-77.02270718,38.91514495,Elementary,es,5,1,FALSE,2020,0.51,0.51,154,,,,300,3308573.37,791708.8981,327342.8286,76322,153096.36,0,0,0,54082.8,87287.12662,0,0,0,0,0,8800,262847.7152,4973973.972
442,Columbia Heights EC (CHEC),-77.03585831,38.92954443,Education Campus ,campus,9,1,FALSE,2020,0.65,0.65,891,,,,1372,9254928.622,2141976.501,2944881.7,85000,416605.7,360000,0,0,749937.3,1058336.929,0,0,0,0,0,71100,1870530.265,17823860.09
455,Coolidge HS,-77.01957825,38.96728422,High,hs,8,4,TRUE,2020,0.85,0.85,340,,,,400,5234303.841,1686625.675,436457.1048,70000,307580.5081,0,0,0,362651.6,0,0,0,0,0,0,15900,675536.4673,8773155.197
405,Deal MS,-77.07519907,38.95289641,Middle,ms,7,3,FALSE,2020,0.09,0.09,138,,,,1530,10595671.99,2117909.713,327342.8286,0,36850,16256,2082298.825,0,473224.5,262446.1477,0,0,0,0,0,40250,302696.1477,15952250
349,Dorothy Height ES,-77.03087,38.94452,Elementary,es,1,4,FALSE,2020,0.47,0.47,225,,,,476,4898207.754,1352115.658,1418485.591,0,230851.92,0,0,0,108165.6,104100.2013,0,0,0,0,0,13500,494706.0077,8502532.53
231,Drew ES,-76.91992701,38.89599364,Elementary,es,3,7,TRUE,2020,0.79,0.79,181,,,,228,2553271.43,723490.91,34718.17879,41528,131363.43,15363.21429,0,0,54082.8,66353.14531,0,0,0,0,0,21300,356254.4086,3910072.372
467,Dunbar HS,-77.01469386,38.90852322,High,hs,9,5,TRUE,2020,0.77,0.77,566,,,,730,6400380.448,2013968.504,218228.5524,70000,297982.49,0,0,0,590096.2,0,0,0,0,0,0,24300,1171843.286,10762499.48
457,Eastern HS,-76.97968429,38.89040233,High,hs,9,6,FALSE,2020,0.74,0.74,557,,,,754,6344981.216,3372577.824,109114.2762,65000,371391.47,44861,0,0,590096.2,0,0,0,0,0,0,39900,1158612.56,12056634.55
232,Eaton ES,-77.06582114,38.93272674,Elementary,es,4,3,FALSE,2020,0.07,0.07,34,,,,471,4010380.974,634531.1455,327342.8286,0,11900,0,0,0,236038.48,70967.26731,0,0,0,0,0,3000,73967.26731,5294160.695
407,Eliot-Hine MS,-76.97897792,38.89243116,Middle,ms,7,6,TRUE,2020,0.73,0.73,183,,,,251,2701265.607,1420333.646,24798.69914,0,98039.62,16463,0,0,362651.6,37840.49959,0,0,0,0,0,35350,401355.562,5024907.735
471,Ellington School of the Arts,-77.07030757,38.91344604,High,hs,8,2,FALSE,2020,0.32,0.32,181,,,,572,5083374.477,654685.6572,44637.65844,0,12300,1388016,0,0,430255.1,0,0,0,0,0,0,8000,397501.7265,8010770.619
318,Excel Academy,#N/A,#N/A,Education Campus,campus,3,8,FALSE,2020,0.71,0.71,349,,,,493,4328393.313,1200257.038,4959.739827,0,310056.34,15363.21429,0,0,108165.6,734692.726,0,0,0,0,0,24900,766574.726,6733769.972
238,Garfield ES,-76.97080478,38.85173304,Elementary,es,1,8,TRUE,2020,0.87,0.87,247,,,,286,2368735.742,970215.6917,9919.479654,64724,145369.1,15363.21429,0,0,57070.8,447522.2168,0,0,0,0,0,21300,478721.6762,4110119.704
239,Garrison ES,-77.02861256,38.91390096,Elementary,es,3,2,FALSE,2020,0.49,0.49,140,,,,284,2841420.207,1024772.83,436457.1048,64724,120738.45,0,0,0,54082.8,233090.7616,0,0,0,0,0,7600,243498.0632,4785693.455
227,H.D. Cooke ES,-77.03881058,38.92394275,Elementary,es,1,1,TRUE,2020,0.58,0.58,228,,,,395,3508667.16,832605.1862,982028.4858,0,194630.38,0,0,0,57070.8,427533.8489,0,0,0,0,0,13250,499894.0464,6074896.058
246,Hardy MS,-77.0686139,38.9155087,Middle,ms,7,2,FALSE,2020,0.24,0.24,115,,,,482,4244595.571,1337867.544,109114.2762,0,86936.24,0,0,0,227444.6,158515.6531,0,0,0,0,0,15600,251875.6531,6257833.884
413,Hart MS,-76.99717875,38.83773754,Middle,ms,7,8,TRUE,2020,0.89,0.89,316,,,,353,3202833.014,1939256.854,19838.95931,53126,162755.43,0,0,0,388291.54,340150.4522,0,0,0,0,0,84000,639740.5844,6405842.382
258,Hearst ES,-77.07195522,38.94072231,Elementary,es,4,3,FALSE,2020,0.11,0.11,38,,,,342,3280883.553,1024772.83,436457.1048,0,7800,0,0,0,54082.8,81354.16906,0,0,0,0,0,3000,84354.16906,4888350.456
249,Hendley ES,-76.99918485,38.82898558,Elementary,es,1,8,FALSE,2020,0.98,0.98,333,,,,339,3029450.077,737151.76,0,76322,183039.49,15363.21429,0,0,142677,599579.38,0,0,0,0,0,42000,654899.38,4838902.921
251,Houston ES,-76.92994765,38.90541499,Elementary,es,5,7,FALSE,2020,0.82,0.82,210,,,,256,2564746.289,1253337.221,109114.2762,64724,128948.67,0,0,0,108165.6,323753.3573,0,0,0,0,0,15000,396841.2754,4625877.332
252,Hyde-Addison ES,-77.06453782,38.90801923,Elementary,es,2,2,FALSE,2020,0.11,0.11,40,,,,371,3412549.533,381899.9667,218228.5524,0,8000,0,0,0,108165.6,85884.4,0,0,0,0,0,1950,87834.4,4216678.052
950,Inspiring Youth Program,-76.97637892,38.88343057,Alternative,other,9,7,FALSE,2020,0,0,0,,,,32,463813,600128.5191,9919.479654,20000,1000,70880,0,0,0,0,0,0,0,0,0,0,0,1145740.999
339,J.O. Wilson ES,-76.99658902,38.90275767,Elementary,es,4,6,FALSE,2020,0.5,0.5,233,,,,469,4568388.936,1303464.917,109114.2762,57990,245823.49,0,0,0,108165.6,322785.44,0,0,0,0,0,17000,453558.9288,6846506.148
254,Janney ES,-77.08099483,38.94755009,Elementary,es,5,3,FALSE,2020,0.03,0.03,21,,,,743,5878797.247,709242.7953,109114.2762,0,18400,0,859597.8669,0,108165.6,0,0,0,0,0,0,3000,46882.21426,7730200
433,Jefferson Middle School Academy,-77.02291066,38.8798706,Middle,ms,7,6,FALSE,2020,0.64,0.64,224,,,,349,3017189.741,1303464.917,14879.21948,29930,150681.59,0,0,0,295048.1,281849.6789,0,0,0,0,0,34200,460915.5442,5272109.112
416,Johnson MS,-76.98370368,38.85133657,Middle,ms,7,8,TRUE,2020,0.91,0.91,269,,,,295,2664753.61,1208011.491,0,0,123153.22,0,0,0,249079.28,321953.4257,0,0,0,0,0,54250,589918.2408,4834915.842
421,Kelly Miller MS,-76.93245507,38.89331503,Middle,ms,7,7,TRUE,2020,0.72,0.72,393,,,,548,4224876.695,1761337.325,109114.2762,0,186903.12,0,0,0,388291.54,578541.0751,0,0,0,0,0,74550,863928.5857,7534451.542
257,Ketcham ES,-76.98362116,38.86604236,Elementary,es,3,8,TRUE,2020,0.9,0.9,278,,,,310,3042671.443,654685.6572,24798.69914,53126,149715.68,15363.21429,0,0,54082.8,364044.3386,0,0,0,0,0,18900,557743.4096,4552186.903
272,Key ES,-77.10052732,38.9268015,Elementary,es,4,3,FALSE,2020,0.04,0.04,17,,,,409,3882265.152,491014.2429,109114.2762,0,10425,0,0,0,54082.8,35732.91431,0,0,0,0,0,1950,37682.91431,4584584.385
259,Kimball ES,-76.95757271,38.88308276,Elementary,es,3,7,TRUE,2020,0.83,0.83,314,,,,379,3422317.082,798202.5598,0,64724,156959.99,15363.21429,0,0,54082.8,343936.8935,0,0,0,0,0,29100,625367.6707,5137017.317
344,"King, M.L. ES",-76.99823899,38.84244285,Elementary,es,1,8,TRUE,2020,0.91,0.91,253,,,,279,2804660.273,545571.381,14879.21948,53126,166619.06,0,0,0,57070.8,330211.8586,0,0,0,0,0,21600,502325.2326,4144251.966
417,Kramer MS,-76.98017131,38.87128607,Middle,ms,7,8,TRUE,2020,0.93,0.93,207,,,,224,2359951.81,1256074.968,9919.479654,0,93693.04,0,0,33793.38861,295048.1,117226.7869,0,0,0,0,0,51800,455289.186,4503769.971
261,Lafayette ES,-77.06803712,38.96662722,Elementary,es,4,4,FALSE,2020,0.04,0.04,33,,,,931,6898758.147,1085236.365,327342.8286,0,20400,0,985000,0,108165.6,0,0,0,0,0,0,3750,72463.38,9497366.32
262,Langdon EC,-76.97708186,38.92470383,Elementary,es,6,5,FALSE,2020,0.6,0.6,219,,,,368,3447568.722,792296.1627,109114.2762,69588,155028.17,0,0,0,54082.8,399394.3358,0,0,0,0,0,8200,411980.485,5039658.616
370,Langley ES,-77.00589039,38.91516256,Elementary,es,2,5,FALSE,2020,0.63,0.63,193,,,,308,3041644.17,1854726.531,109114.2762,53126,132812.29,134050,0,0,54082.8,270471.4158,0,0,0,0,0,20700,370025.5003,5749581.568
264,LaSalle-Backus EC,-76.99988254,38.95997181,Education Campus,campus,6,4,TRUE,2020,0.59,0.59,216,,,,365,3731449.081,1591172.249,982028.4858,64724,174829.28,0,0,0,108165.6,366411.76,0,0,0,0,0,38850,409581.76,7061950.455
266,Leckie EC,-77.01289191,38.82819645,Education Campus,campus,6,8,FALSE,2020,0.5,0.5,260,,,,519,5192877.462,1125545.388,44637.65844,99518,269488.23,0,0,0,108165.6,254045.6,0,0,0,0,0,31800,471405.6,7311637.939
271,Ludlow-Taylor ES,-76.99649249,38.89874381,Elementary,es,1,6,FALSE,2020,0.3,0.3,138,,,,452,4310933.896,1584592.325,109114.2762,173970,85263.65,0,0,0,54082.8,123665.8163,0,0,0,0,0,2100,128520.9184,6446477.866
884,Luke Moore Alternative HS,-76.99231633,38.93227605,High,hs,8,5,FALSE,2020,0,0,0,,,,269,2642901.925,982028.4858,109114.2762,70000,84329.05,0,0,0,311349.1,0,0,0,0,0,0,0,0,4129722.837
420,MacFarland MS,-77.0273425,38.9439462,Middle,ms,7,4,FALSE,2020,0.7,0.7,358,,,,513,3875123.578,1309371.314,1200257.038,0,63749.91,0,0,0,362651.6,726059.8177,0,0,0,0,0,13750,786210.6628,7597364.103
308,Malcolm X ES @ Green,-76.98339858,38.84164506,Elementary,es,3,8,TRUE,2020,0.9,0.9,216,,,,239,2318443.72,791708.8981,0,0,121704.36,15363.21429,0,0,54082.8,446649.78,0,0,0,0,0,18000,473270.9294,3774573.922
273,Mann ES,-77.08782619,38.93429197,Elementary,es,5,3,FALSE,2020,0.03,0.03,13,,,,407,3889021.267,381899.9667,218228.5524,0,9975,0,0,0,54082.8,27392.33623,0,0,0,0,0,1350,28742.33623,4581949.923
284,Marie Reed ES,-77.04052995,38.91916731,Elementary,es,5,1,FALSE,2020,0.37,0.37,167,,,,453,4507429.689,1146960.691,1418485.591,127578,206221.27,59608.04032,0,0,108165.6,231265.6181,0,0,0,0,0,4200,238802.6308,7813251.512
274,Maury ES,-76.9886575,38.89218486,Elementary,es,5,6,FALSE,2020,0.15,0.15,64,,,,413,3996936.391,494227.0154,109114.2762,0,10175,0,0,0,54082.8,137404.5882,0,0,0,0,0,2550,139954.5882,4804490.071
435,McKinley MS,-77.00412244,38.91521979,Middle,ms,8,5,FALSE,2020,0.63,0.63,143,,,,227,2234612.8,1290477.594,44637.65844,0,80969.33,0,0,0,227444.6,272269.4115,0,0,0,0,0,38150,313272.7147,4191414.697
458,McKinley Technology HS,-77.00488219,38.9152101,High,hs,8,5,FALSE,2020,0.4,0.4,269,,,,670,5305371.598,545571.381,109114.2762,0,208302.85,1680585.039,0,0,430255.1,28834.2328,0,0,0,0,0,1050,591287.7101,8870487.955
280,Miner ES,-76.98290432,38.89737568,Elementary,es,2,6,FALSE,2020,0.72,0.72,269,,,,372,3868066.402,1368209.038,109114.2762,76322,164204.3,0,0,0,54082.8,158867.7409,0,0,0,0,0,21900,513482.538,6153481.355
285,Moten ES,-76.98294365,38.85665719,Elementary,es,3,8,TRUE,2020,0.9,0.9,280,,,,311,3083382.33,832605.1862,4959.739827,57990,193181.52,0,0,238836.9306,54082.8,322403.5721,0,0,0,0,0,39200,556919.0923,5021957.599
287,Murch ES,-77.07007921,38.95293319,Elementary,es,2,3,FALSE,2020,0.05,0.05,33,,,,614,5150811.169,743645.4217,327342.8286,0,14325,0,0,0,108165.6,66883.03563,0,0,0,0,0,5100,71983.03563,6416273.055
288,Nalle ES,-76.93079651,38.88595408,Elementary,es,6,7,TRUE,2020,0.8,0.8,282,,,,354,3430891.88,737151.76,109114.2762,0,186903.12,0,0,0,54082.8,292196.6328,0,0,0,0,0,24900,618721.6021,5136865.438
993,New North MS,#N/A,#N/A,Middle,ms,,4,FALSE,2020,0.53,0.53,79,,,,150,1791588.138,1092990.818,654685.6572,0,72443.07,125000,0,0,227444.6,171892.94,0,0,0,0,0,0,173472.94,4137625.224
290,Noyes ES,-76.99184288,38.92517765,Elementary,es,5,5,TRUE,2020,0.73,0.73,166,,,,227,2359648.049,1010524.715,109114.2762,53126,94175.99,0,0,0,54082.8,263476.9522,0,0,0,0,0,10000,312083.2962,3992755.127
291,Boone ES,-76.97448402,38.87179682,Elementary,es,5,8,TRUE,2020,0.8,0.8,351,,,,440,3858757.722,846266.0362,9919.479654,0,195113.34,0,0,0,108165.6,563331.0143,0,0,0,0,0,27300,770710.3493,5788932.527
292,Oyster-Adams Bilingual,-77.04437725,38.9173092,Education Campus,campus,5,3,FALSE,2020,0.12,0.12,83,,,,712,6610384.119,1234659.665,982028.4858,0,16925,500000,0,0,189289.8,66203.78467,0,0,0,0,0,7200,182518.0609,9715805.13
294,Patterson ES,-77.00848471,38.82696603,Elementary,es,2,8,TRUE,2020,0.89,0.89,343,,,,384,3746253.596,1509880.676,0,99518,180624.73,0,0,0,54082.8,156042.0133,0,0,0,0,0,27000,653661.98,6244021.782
295,Payne ES,-76.98419491,38.88513231,Elementary,es,3,6,FALSE,2020,0.59,0.59,207,,,,349,3127910.452,1393685.473,44637.65844,122714,151647.5,0,0,0,54082.8,308162.3919,0,0,0,0,0,18600,330893.8746,5225571.758
301,Peabody ES,-76.99985799,38.89289599,Elementary,es,2,6,FALSE,2020,0.14,0.14,31,,,,222,2641915.805,218228.5524,0,0,5675,0,0,0,54082.8,66281.1504,0,0,0,0,0,1000,67281.1504,2987183.308
478,Phelps ACE HS,-76.97189763,38.90199169,High,hs,8,5,FALSE,2020,0.69,0.69,186,,,,269,3239200.17,654685.6572,109114.2762,40000,125567.98,0,0,0,295048.1,78635.34209,0,0,0,0,0,7600,368254.0097,4831870.193
299,Plummer ES,-76.93993468,38.88723986,Elementary,es,1,7,FALSE,2020,0.82,0.82,247,,,,300,2904291.455,1079329.968,109114.2762,87920,180624.73,0,0,112030.4921,54082.8,310863.1438,0,0,0,0,0,24600,454457.42,4981851.141
300,Powell ES,-77.03122742,38.94153401,Elementary,es,5,4,FALSE,2020,0.5,0.5,262,,,,520,4513144.676,872914.2096,1854942.695,162372,263692.78,0,0,0,108165.6,222123.2221,0,0,0,0,0,39550,413074.4161,8188306.377
316,Randle Highlands ES,-76.96435628,38.8700914,Elementary,es,1,7,FALSE,2020,0.64,0.64,216,,,,339,3023737.133,545571.381,9919.479654,64724,156477.03,15363.21429,0,0,57070.8,381083.3454,0,0,0,0,0,23100,408493.4329,4281356.471
302,Raymond EC,-77.02643266,38.93581087,Education Campus,campus,6,4,FALSE,2020,0.6,0.6,299,,,,495,4812450.103,872914.2096,1636714.143,87920,197887.71,0,0,0,114141.6,469647.1485,0,0,0,0,0,38700,568886.5123,8290914.278
304,River Terrace SEC,-76.95752,38.89495,Special Education Center,other,6,7,FALSE,2020,0.52,0.52,69,,,,132,1875571.275,3294395.098,109114.2762,18332,66164.67,0,0,0,108165.6,118715.4708,0,0,0,0,0,12250,132337.7785,5604080.698
436,Ron Brown College Preparatory HS,-76.9326919,38.9067948,High,hs,9,7,FALSE,2020,0.92,0.92,295,,,,322,3965134.423,1363928.452,109114.2762,50000,100937.35,0,0,0,362651.6,0,0,0,0,0,0,20700,598357.6085,6550123.71
459,Roosevelt HS,-77.02777634,38.94360818,High,hs,9,4,TRUE,2020,0.86,0.86,588,,,,681,5857701.392,2553633.488,1690669.402,85000,231820.91,0,0,0,657699.7,139648.5491,0,0,0,0,0,46200,1206477.994,12283002.89
456,Roosevelt STAY,-77.02777634,38.94360818,STAY,other,9,4,FALSE,2020,0,0,0,,,,631,4277246.545,1091142.762,1200257.038,70000,12875,0,0,0,311349.1,0,0,0,0,0,0,0,0,6892870.445
305,Ross ES,-77.03966215,38.91239081,Elementary,es,4,2,FALSE,2020,0.06,0.06,11,,,,181,2399206.342,218228.5524,218228.5524,0,4350,0,0,0,54082.8,0,0,0,0,0,0,150,24865.25861,2918961.506
307,Savoy ES,-76.99360426,38.86285165,Elementary,es,4,8,TRUE,2020,0.9,0.9,234,,,,261,2553785.903,491014.2429,9919.479654,41528,128948.67,0,0,311342.2209,108165.6,322663.24,0,0,0,0,0,24000,472303.24,4117007.356
409,School Without Walls @ Francis-Stevens,-77.052321,38.90746917,Education Campus,campus,8,2,FALSE,2020,0.27,0.27,135,,,,495,4777827.512,1422915.032,327342.8286,0,11800,0,0,0,108165.6,273733.9084,0,0,0,0,0,20500,296938.4382,6944989.411
466,School Without Walls HS,-77.04818647,38.89812379,High,hs,8,2,FALSE,2020,0.18,0.18,107,,,,601,4309038.848,503306.2195,19838.95931,0,14775,519436,750200,0,295048.1,234225.2109,0,0,0,0,0,150,234375.2109,6646018.337
175,School-Within-School @ Goding,-76.99318302,38.89756466,Elementary,es,2,6,FALSE,2020,0.09,0.09,27,,,,311,3099203.782,1420920.911,9919.479654,0,7700,0,0,0,54082.8,58251.13865,0,0,0,0,0,1200,59451.13865,4651278.112
309,Seaton ES,-77.02488247,38.91061836,Elementary,es,4,6,FALSE,2020,0.52,0.52,210,,,,403,3834257.125,1362451.497,982028.4858,76322,179175.86,0,0,0,54082.8,254082.6466,0,0,0,0,0,17100,384494.0579,6872811.825
313,Shepherd ES,-77.03399523,38.98460295,Elementary,es,2,4,FALSE,2020,0.17,0.17,65,,,,382,3596295.911,381899.9667,218228.5524,0,8825,16454,0,0,54082.8,29387.69228,0,0,0,0,0,4350,142851.9685,4418638.198
315,Simon ES,-77.000195,38.8359802,Elementary,es,4,8,TRUE,2020,0.79,0.79,193,,,,246,2490445.078,723490.91,29758.43896,0,132329.34,15363.21429,0,0,54082.8,352326.3768,0,0,0,0,0,22800,424621.3202,3870091.101
322,Smothers ES,-76.93846864,38.8935537,Elementary,es,3,7,TRUE,2020,0.8,0.8,196,,,,245,2749382.947,976122.0887,109114.2762,53126,119772.54,0,0,0,54082.8,24566.55029,0,0,0,0,0,16200,377321.9076,4438922.559
427,Sousa MS,-76.95315885,38.88389408,Middle,ms,7,7,FALSE,2020,0.76,0.76,188,,,,248,2587246.196,1050833.739,24798.69914,0,109147.56,0,0,0,295048.1,137056.4598,0,0,0,0,0,52850,412821.68,4479895.973
319,Stanton ES,-76.96849023,38.85927177,Elementary,es,2,8,TRUE,2020,0.92,0.92,410,,,,447,3754503.985,1194350.641,0,87920,238096.22,0,0,0,108165.6,691725.4619,0,0,0,0,0,49700,812382.6,6195419.046
321,Stoddert ES,-77.0790738,38.92304431,Elementary,es,5,3,FALSE,2020,0.08,0.08,40,,,,471,4219337.677,381899.9667,654685.6572,0,10950,0,0,0,54082.8,85409.98483,0,0,0,0,0,1800,87209.98483,5408166.085
428,Stuart-Hobson MS,-77.00000438,38.89629737,Middle,ms,7,6,FALSE,2020,0.34,0.34,166,,,,483,4165743.855,1194350.641,109114.2762,0,94207.73,0,0,0,227444.6,187350.3753,0,0,0,0,0,34500,365575.2729,6156436.376
324,Takoma EC,-77.02279493,38.97504254,Education Campus,campus,6,4,FALSE,2020,0.5,0.5,248,,,,500,4815552.817,1580680.049,982028.4858,134312,228437.15,0,0,0,108165.6,360043.5599,0,0,0,0,0,45500,410505.7869,8259681.889
325,Thomas ES,-76.95211091,38.90127864,Elementary,es,1,7,TRUE,2020,0.86,0.86,281,,,,327,3084012.202,1317713.032,49597.39827,64724,185454.26,15363.21429,0,0,57070.8,332358.3838,0,0,0,0,0,24600,552312.66,5326247.567
326,Thomson ES,-77.02843003,38.903496,Elementary,es,4,2,FALSE,2020,0.45,0.45,150,,,,336,3363793.096,491014.2429,872914.2096,99518,148749.77,14056,0,0,54082.8,160631.9621,0,0,0,0,0,15600,229629.8568,5273757.975
327,Truesdell EC,-77.02507158,38.95396836,Education Campus,campus,6,4,FALSE,2020,0.65,0.65,370,,,,568,5592137.674,1391837.417,1854942.695,99518,337101.75,0,0,0,108165.6,186280.8642,0,0,0,0,0,41400,713162.8006,10096865.94
328,Tubman ES,-77.0294433,38.92919824,Elementary,es,2,1,FALSE,2020,0.64,0.64,340,,,,534,4095467.637,1665210.372,1636714.143,64724,258380.29,0,0,0,108165.6,650141.5967,0,0,0,0,0,24500,681437.6736,8510099.716
329,Turner ES,-76.98030993,38.84763494,Elementary,es,1,8,TRUE,2020,0.88,0.88,439,,,,500,3878043.576,1119638.991,39677.91862,76322,223607.61,29019.21429,0,0,134937.68,830873.0548,0,0,0,0,0,38850,887276.0509,6388523.041
330,Tyler ES,-76.99204166,38.88108402,Elementary,es,5,6,TRUE,2020,0.4,0.4,207,,,,516,4705711.823,1505968.399,109114.2762,57990,253550.74,0,0,0,108165.6,371387.7136,0,0,0,0,0,20250,395770.5871,7136271.426
331,Van Ness ES,-76.99914,38.87675,Elementary,es,1,6,FALSE,2020,0.27,0.27,84,,,,315,3223014.753,737151.76,19838.95931,0,45172.42,15363.21429,0,0,54082.8,181922.24,0,0,0,0,0,850,184452.24,4279076.147
332,Walker-Jones EC,-77.01391586,38.90419176,Education Campus,campus,6,6,TRUE,2020,0.83,0.83,310,,,,374,3619294.061,1693706.602,109114.2762,76322,210084.9,0,0,0,236038.48,563194.6,0,0,0,0,0,28800,604394.6,6548954.919
474,Washington Metropolitan HS,-77.01558467,38.92042978,High,hs,9,1,FALSE,2020,0,0,0,,,,136,2230701.305,1262568.629,34718.17879,60000,91761.23,10000,0,315406.9388,295048.1,0,0,0,0,0,0,0,0,4240204.382
333,Watkins ES,-76.98999677,38.88346667,Elementary,es,2,6,FALSE,2020,0.29,0.29,128,,,,447,3572436.874,600128.5191,19838.95931,64724,10700,0,0,0,108165.6,195408.4767,0,0,0,0,0,19250,217226.4956,4593220.448
336,West EC,-77.03225306,38.95136708,Education Campus,campus,6,4,FALSE,2020,0.5,0.5,170,,,,340,3895586.398,921564.9506,327342.8286,76322,159374.75,0,0,0,108165.6,276925.4028,0,0,0,0,0,16750,297076.333,5785432.86
335,Wheatley EC,-76.98850077,38.90411741,Education Campus,campus,3,5,TRUE,2020,0.81,0.81,267,,,,329,3550864.066,1269062.291,218228.5524,53126,156477.03,0,0,0,236038.48,318274.3438,0,0,0,0,0,23100,533168.62,6016965.039
338,Whittier EC,-77.0192386,38.96585694,Education Campus,campus,3,4,FALSE,2020,0.66,0.66,226,,,,341,3599009.794,1724196.952,327342.8286,76322,109191.01,0,0,0,54082.8,186986.2821,0,0,0,0,0,16500,420410.5464,6310555.93
463,Wilson HS,-77.0777752,38.95015581,High,hs,8,3,FALSE,2020,0.35,0.35,645,,,,1864,13123568.39,3205102.216,872914.2096,85000,45625,0,725000,0,657699.7,0,0,0,0,0,0,37200,1331147.236,20046056.75
